index,Parameter A,Parameter B,454,458,462,466,470,474,478,482,486,490,494,498,502,506,510,514,518,522,526,530,534,538,542,546,550,554,558,562,566,570,574,578,582,586,590,594,598,602,606,610,614,618,622,626,630,634,638,642,646,650,654,658,662,666,670,674,678,682,686,690,694,698,702,706,710,714,718,722,726,730,734,738,742,746,750,754,758,762,766,770,774,778,782,786,790,794,798,802,806,810,814,818,822,826,830,834,838,842,846,850,854,858,862,866,870,874,878,882,886,890,894,898,902,906,910,914,918,922,926,930,934,938,942,946,950
196,34.07,33.9,0.09596486412,0.07099917778,0.06492684094,0.06346312018,0.06254613548,0.06359623852,0.06211979906,0.06268916643,0.06483273467,0.06518216383,0.06523278272,0.06690521374,0.06868866853,0.06956174478,0.07065325158,0.07271015701,0.07428396775,0.07608050435,0.07764543911,0.07897089779,0.08094365552,0.08285534123,0.08458269539,0.08617161049,0.0872543203,0.08882489699,0.09094640258,0.09291909873,0.09451577306,0.09611044604,0.09747186177,0.09943295364,0.1011048092,0.1029450195,0.1042443015,0.1053244844,0.1062265343,0.1069739191,0.1086860198,0.1086168564,0.1101761832,0.1106243424,0.111471353,0.1113923926,0.1119848316,0.1131529375,0.1138207196,0.1143571332,0.1150662434,0.115539946,0.1170371486,0.1180058295,0.1183430657,0.1189063188,0.1202716235,0.1216602473,0.1219084911,0.1236224766,0.1245487451,0.1249016922,0.1253258104,0.1261847143,0.1274512602,0.1285836328,0.1296895793,0.1309171369,0.1324259889,0.1336247011,0.1336494024,0.1337530278,0.1339830618,0.1345813984,0.135950554,0.1379788814,0.1395830945,0.1408592259,0.1414057206,0.1412851961,0.1411667822,0.1420980037,0.1422584086,0.1433281667,0.1439880883,0.1444649078,0.1454642571,0.1454664134,0.1466297739,0.1471979918,0.1472229866,0.1467335661,0.146459351,0.146291793,0.1466915166,0.1472519447,0.1471309803,0.1477189813,0.1483338945,0.1484785968,0.1486322481,0.1489688956,0.1488385464,0.1487655058,0.1497065573,0.1505931486,0.1515454066,0.1519808689,0.1520421537,0.1515604493,0.151476854,0.1516548919,0.1511155029,0.1510789007,0.1515439626,0.1511071687,0.1506641088,0.1509881999,0.1504313263,0.1503334967,0.1495830612,0.1482341177,0.1466121744,0.1442778976,0.142841295,0.1409176772,0.1380892361
197,33.98,34.5,0.09730717374,0.07182281617,0.06532000108,0.06416925655,0.06334190592,0.06266731745,0.06321314802,0.06401156201,0.06538705872,0.06466188544,0.06565534243,0.06764304982,0.06754216533,0.0699953713,0.07133096604,0.0731158763,0.07429065132,0.07576917763,0.07876597848,0.07948973248,0.08108928413,0.082583596,0.08479822312,0.08660098454,0.08724649013,0.08950287759,0.09143831602,0.09316761631,0.09481633692,0.09622894005,0.09877081554,0.09983779215,0.1018636379,0.1029465376,0.1046696682,0.105754502,0.1069487828,0.1073768183,0.1085844888,0.1095430427,0.1105060511,0.1111078611,0.1120635655,0.1124578188,0.1134171007,0.1139759559,0.1144138264,0.1149160157,0.115860907,0.1165789656,0.1178244249,0.1192253643,0.1187615896,0.1196498011,0.1210169507,0.12206256,0.1227563377,0.1242221908,0.125260077,0.1259648801,0.1266793415,0.1272591963,0.1275760187,0.1285001784,0.1295786267,0.1309428065,0.1327131272,0.133752105,0.1347876064,0.1350856624,0.1357075765,0.1363069501,0.1373919333,0.1385051672,0.1399055477,0.1409674647,0.1412374563,0.1410650789,0.1411270472,0.1419195451,0.1427462876,0.1431632876,0.1440805465,0.1453546644,0.1464944074,0.1470859261,0.1477092734,0.1480226299,0.1476747377,0.1470377104,0.1470414608,0.1474946532,0.147405315,0.1474672891,0.1481683892,0.1488695821,0.1492348544,0.1489024588,0.1494162762,0.1498332284,0.1504987929,0.1504536706,0.1508395406,0.1513950406,0.15138054,0.1513136131,0.1512528676,0.1515609275,0.1521540146,0.1526298723,0.1529051564,0.1530816168,0.1525595589,0.1523104019,0.151365342,0.1508583533,0.1506725006,0.150624737,0.1491660632,0.1479714014,0.145962022,0.1442631151,0.1424592662,0.1405465711,0.1385992855
198,33.87,35.1,0.1005360043,0.07320256023,0.06641567563,0.06404109589,0.06383878348,0.06363453681,0.06296580031,0.0643335124,0.06477837776,0.06524813764,0.06645132852,0.06714278878,0.06857260004,0.06972742914,0.07163393851,0.07284760452,0.07430204748,0.07652066346,0.07788747771,0.07916050675,0.08035923266,0.08255083697,0.08479184011,0.08631037572,0.08774960078,0.08970406117,0.09165331209,0.09314070398,0.09496379615,0.09680804547,0.09842862626,0.1003352562,0.1012770877,0.1025345015,0.1046316684,0.1051777763,0.1066109885,0.1070365093,0.108737953,0.1094398198,0.1099530047,0.1111247021,0.1117831394,0.1118846895,0.1128988298,0.1137311575,0.1145058484,0.1150233049,0.1159139276,0.116655775,0.1173456482,0.1181918014,0.1186785101,0.1196854418,0.1209026187,0.121623379,0.1227028138,0.124074531,0.1253746729,0.1259128062,0.1258134823,0.1265885359,0.1270630279,0.1283851379,0.1299310006,0.1312523933,0.1319610801,0.1329575833,0.1333250155,0.13416413,0.13467629,0.1355931469,0.1368543439,0.138326963,0.1395635243,0.1403790556,0.141166412,0.141470081,0.1417350476,0.1424778558,0.1432200798,0.1438427449,0.1440839032,0.1442621629,0.1454473678,0.1460600337,0.1466018391,0.1475854805,0.1478943199,0.1475269606,0.1472445132,0.1468727229,0.1471492135,0.1471852305,0.1475332327,0.1478501867,0.1482040637,0.1485110896,0.1484227113,0.1489008795,0.1495378456,0.1499994879,0.1502250667,0.1506706632,0.1515387172,0.1522135731,0.152281039,0.1525022881,0.1523904623,0.1529682923,0.1529957381,0.1519555106,0.1518661038,0.1517513078,0.1517972578,0.1522989065,0.1522786124,0.1523860888,0.1511805291,0.1497733788,0.1479996782,0.1462090712,0.1450613539,0.144198336,0.1426675657
200,26.66,44.5,0.1334319353,0.0899741171,0.07873348205,0.07540191279,0.07434841978,0.07438367314,0.07350999623,0.073909786,0.07488248651,0.07588316927,0.07729247827,0.07902867445,0.08142673795,0.08440166408,0.08676319234,0.08847601797,0.0911598611,0.09389081369,0.09668897015,0.09822252568,0.1012481518,0.1046249753,0.1064328655,0.10956095,0.1124398144,0.1155770973,0.1187770651,0.1214673764,0.125398584,0.1273003183,0.1305713259,0.1328333063,0.1354738917,0.137649238,0.1399655212,0.1422292165,0.144390525,0.1459807808,0.1481469522,0.1493099713,0.1509374907,0.1529829366,0.1545559543,0.1557782835,0.1568934535,0.1588975107,0.1606685591,0.1615112272,0.1638779491,0.1651469199,0.1664397027,0.1686398876,0.16995415,0.1717845345,0.1735747311,0.1749840678,0.1765057166,0.1791413233,0.1808860189,0.1815631789,0.1837637277,0.1860851454,0.1875246186,0.1885684593,0.190261392,0.1927888646,0.1947383181,0.1963346049,0.1979274483,0.19958913,0.201331437,0.2030406002,0.2049996021,0.2062192068,0.20812943,0.2096715251,0.2108079639,0.2124113317,0.2136584152,0.2145874114,0.2152101261,0.2162162837,0.2176120553,0.2187253223,0.2188766792,0.2191609064,0.2196619624,0.2202081788,0.2209120184,0.2214326997,0.2216765792,0.2220287822,0.2221453461,0.2231082303,0.2242336398,0.2241841325,0.2238000775,0.2228038899,0.2227099213,0.2231480056,0.2242579477,0.2251511022,0.2265076801,0.2259322954,0.2263579295,0.22597675,0.2259099721,0.2260296332,0.2260283859,0.226500147,0.2272815065,0.2275799566,0.2285093491,0.2283182677,0.2284680097,0.2275804654,0.2269046922,0.2275806335,0.2280719866,0.2284001429,0.2290524565,0.2298976465,0.2301910372,0.22998745,0.2295165448
201,26.7,44.5,0.1331579135,0.08723296401,0.07537329258,0.07232818836,0.07175732564,0.07075412551,0.07059845564,0.07136556355,0.07198388587,0.07376236093,0.07488914436,0.07702684377,0.0792995099,0.08066989565,0.08378004104,0.08570528456,0.08782791612,0.09084488158,0.09234491389,0.09555673368,0.09756167397,0.1013321216,0.103857588,0.1063867334,0.1083224324,0.1117473654,0.1151215506,0.117567187,0.1202322495,0.122667478,0.125360433,0.1283385726,0.1304714045,0.1329614421,0.13508266,0.1376192617,0.1391042205,0.1409215701,0.1426804368,0.1445222498,0.146499681,0.1482028944,0.1494620336,0.1509211282,0.152782434,0.1542886221,0.1546088899,0.1567896701,0.1577769241,0.1594715017,0.1613025621,0.1627038599,0.164497291,0.1662218201,0.1676266598,0.1693500977,0.1708722959,0.1730362368,0.1743499126,0.1763282563,0.1778220735,0.1788500296,0.1803465275,0.1822125453,0.1836959901,0.1853607949,0.1876020351,0.1895966893,0.1913230167,0.1934825965,0.194850505,0.1965155667,0.198364364,0.2000195481,0.2016244124,0.2030449355,0.2044548395,0.2057145445,0.2066892137,0.2073807875,0.2085678107,0.2097092034,0.2096383406,0.2098308592,0.2110084712,0.2116196981,0.2121572845,0.2122215994,0.2137984611,0.2150824646,0.2151189596,0.215224369,0.2157683904,0.2158004228,0.2162462106,0.2169960693,0.2166281465,0.2163186984,0.2158736067,0.2158082586,0.2161695387,0.2172662987,0.2166766426,0.2164888298,0.217102906,0.2176852117,0.21826502,0.2198455762,0.2206503085,0.2219938611,0.2214862773,0.220489144,0.2204356453,0.2201682606,0.2202325599,0.2206473945,0.2217968225,0.2222563391,0.2216650969,0.2206276425,0.2211307282,0.2216222822,0.2213152256,0.2205148773,0.2206070842
202,26.63,44.3,0.1295707331,0.08562092759,0.07470907054,0.07232188961,0.07170728011,0.07108257827,0.07127610538,0.07134830662,0.07183101589,0.0736036809,0.07500865959,0.07692636295,0.07883161724,0.08149928034,0.08333135129,0.08540037377,0.08806887132,0.08998281101,0.09244706656,0.09512218985,0.09769115772,0.1012466456,0.1036435259,0.1064105867,0.1092534779,0.1117812242,0.1149456211,0.1179440602,0.1202815297,0.1232242264,0.1263690436,0.1286909338,0.1307587125,0.1333960265,0.1350785688,0.1380041301,0.1394695328,0.1408122148,0.1432063281,0.1447614749,0.1463832794,0.1476452968,0.1501197379,0.1511006002,0.1519080983,0.1541091662,0.1554949864,0.1570750801,0.1579967629,0.1601800659,0.1620964746,0.1632277675,0.1655203622,0.1674707278,0.1679823034,0.1696034929,0.1712149754,0.1729944393,0.1741901096,0.1759925917,0.17757598,0.1788532638,0.1808121317,0.1828335729,0.1844450394,0.1857008609,0.1877347485,0.1893367128,0.1910962249,0.192769028,0.1947878002,0.1967351969,0.1978224224,0.1996403049,0.2012441309,0.202601863,0.2044284905,0.2056539594,0.2057902432,0.2067436984,0.2074733521,0.2083249653,0.2098512758,0.2112466813,0.2119606721,0.2120327732,0.21293609,0.2134330574,0.2143281579,0.2144002723,0.2152894426,0.2151981068,0.2145944986,0.2138717096,0.2148424735,0.2155399516,0.2171347373,0.2170815931,0.2166457297,0.2165231719,0.2172847799,0.217266852,0.2176355276,0.2178074927,0.2175948588,0.2171407487,0.2170521165,0.2177908517,0.2169728273,0.2172707645,0.2175462963,0.2189798125,0.2196996175,0.2205566771,0.2209204816,0.22173504,0.2223275372,0.2225230718,0.2233177493,0.2231284562,0.2216283844,0.2206731415,0.2199450113,0.2185457261,0.2177804625
203,26.62,44.2,0.1316902044,0.08661331815,0.07644910456,0.07310328786,0.07269154274,0.07217259964,0.07186722858,0.07239905912,0.07335837616,0.07421557393,0.07602093395,0.07762607145,0.08098707001,0.08228407176,0.08438395415,0.08693021331,0.08850361699,0.09081918576,0.09339973608,0.09679064977,0.09934450249,0.1020592499,0.1050085727,0.1075251885,0.110368548,0.1135630931,0.1165702609,0.1189379637,0.1220470279,0.1250929026,0.1273696881,0.1302211478,0.1327976503,0.134888484,0.1366577673,0.1394513678,0.1413141486,0.1425781669,0.145157334,0.1467584338,0.1478092992,0.1497713161,0.151625184,0.1524965845,0.1537984813,0.1552976016,0.1570136197,0.1584809094,0.1590511789,0.1614525246,0.1633542969,0.1644326224,0.166584826,0.168110898,0.1699724924,0.1716344385,0.1729497174,0.1743685865,0.1763637313,0.1780894768,0.178865626,0.1807421981,0.1822732201,0.1843604731,0.1861789545,0.1876596726,0.1899439747,0.1913855682,0.1932592174,0.1947979091,0.1972022681,0.199261334,0.2001828611,0.2016608231,0.2033782639,0.204392771,0.2060996342,0.207691187,0.208206745,0.2091510611,0.2098630636,0.2110194714,0.2117602721,0.2127970083,0.2139620134,0.2143520106,0.2149167545,0.2154180526,0.2160672805,0.2168135004,0.2166026385,0.2168893501,0.2166731489,0.2167121928,0.2170638845,0.2178225203,0.2172195359,0.2171357909,0.2173752685,0.2167141817,0.2177258712,0.2185301754,0.2195801422,0.2193830571,0.2202931996,0.2212553231,0.2226548007,0.2225737495,0.2227764432,0.2230091748,0.222507775,0.2220514687,0.2224916365,0.223241997,0.2230635215,0.2220435896,0.2208710859,0.2207462294,0.2219415943,0.2219780165,0.2224664833,0.2224046081,0.2222367059,0.2209922994,0.2208125145
204,26.73,44.2,0.1324215347,0.0870494525,0.07785254288,0.07429732282,0.07299700572,0.07260453689,0.07216864864,0.07260015685,0.07432492137,0.07520844701,0.07624944461,0.07855750861,0.08038433543,0.08262809331,0.08537146242,0.08730221604,0.08892817902,0.09268002734,0.09502962554,0.09702744946,0.1000192562,0.1029050855,0.105648002,0.1083782869,0.1109935078,0.1143130588,0.1180887192,0.1196934472,0.1231630376,0.1260212217,0.1286281934,0.1310137261,0.1332300542,0.136064622,0.1383457602,0.1401339602,0.1425303474,0.1447281171,0.1453202678,0.147590037,0.1496743193,0.1512220275,0.1525401063,0.1542908702,0.1553105063,0.156922349,0.1580945872,0.1593777405,0.161509013,0.1623115578,0.1646344227,0.1661007971,0.1672645312,0.1692532378,0.1697560883,0.1716127863,0.1740496747,0.1761213815,0.1775189611,0.1789346385,0.1810343184,0.1830795827,0.1846039203,0.1854880907,0.1868834608,0.1887158976,0.1906977743,0.193117316,0.1951763164,0.1964699995,0.1978031693,0.1996697261,0.201842522,0.2033238419,0.2049260304,0.2066554448,0.2080755993,0.2088794155,0.2094690812,0.2101264364,0.2112292721,0.2123467011,0.2132181567,0.2129170975,0.2147236603,0.2148903184,0.2157095408,0.2162130938,0.217219962,0.2181062327,0.218403959,0.2189641995,0.2190078856,0.2191165062,0.2191078022,0.219716548,0.2199807924,0.2201772324,0.2200752622,0.2199589751,0.2193084665,0.2192013057,0.2193732887,0.2196686902,0.2198705325,0.2194988284,0.2198120029,0.2199419134,0.2207479273,0.2215479,0.2221625611,0.2223004896,0.2219747186,0.2219569408,0.2214622328,0.2206743423,0.2209258739,0.2212272587,0.2220487011,0.2221193057,0.222920664,0.2235649247,0.2234613734,0.2226776745,0.2223018605
205,26.66,44.2,0.131449258,0.08717152897,0.07732500131,0.07408827803,0.07267149192,0.0725394267,0.07265731154,0.07350727846,0.07416045886,0.07537179582,0.07705730422,0.07899735959,0.08103479207,0.08321618804,0.08581662199,0.08862599136,0.08982912547,0.09175712672,0.09504572568,0.09745344523,0.1008808372,0.1030886907,0.1061220967,0.1092108384,0.1121975448,0.115353905,0.1181114826,0.1202200199,0.1233757368,0.1265270422,0.1291935221,0.1311768959,0.1334654506,0.1367862805,0.1388789991,0.1411754581,0.1427630744,0.1445750884,0.1460355804,0.148759264,0.1497738043,0.1509721584,0.1529112932,0.1541158711,0.1559055681,0.1580061352,0.1592295284,0.1600536346,0.1619110153,0.163743903,0.1653629556,0.1674578417,0.1680007614,0.1691472455,0.1711031052,0.1726495767,0.1747617697,0.1770070992,0.1786289622,0.1797230632,0.1820354392,0.1829526338,0.1840632916,0.1857586172,0.1876313749,0.1897256596,0.1919851308,0.1937355514,0.1954413631,0.1967711768,0.1987680299,0.2006603959,0.2018941179,0.2043989309,0.2057801196,0.2070463783,0.2081129255,0.2096298,0.2111804668,0.2122874449,0.2120444007,0.2126932106,0.2133210293,0.2143034153,0.2157326448,0.2167655776,0.217054656,0.217681564,0.2179536037,0.2188709996,0.2192498022,0.2194796611,0.2193469331,0.2188047048,0.2190233447,0.2194840731,0.2190497408,0.2193831703,0.2196502519,0.2197838684,0.2202278386,0.2211309972,0.2219957978,0.2219428014,0.2223427968,0.2236672433,0.2242487275,0.2233375157,0.2230392576,0.2219581668,0.2215171124,0.2224925861,0.2234640168,0.2247838759,0.2254127516,0.2250626666,0.2245948612,0.2240687281,0.2240920464,0.2240934385,0.2259156026,0.2267278156,0.2259258239,0.2245886597,0.224259371
206,26.63,44.3,0.1318593192,0.08896223878,0.07698511674,0.07448388374,0.07335044331,0.07276274103,0.07147286933,0.072737988,0.0738901082,0.07501623132,0.07625570776,0.07795302449,0.08054794521,0.08273887572,0.08541898194,0.08720040796,0.09032058591,0.09268225704,0.09471461835,0.09710977637,0.1001062423,0.1034172162,0.1057542806,0.10871497,0.1111462378,0.1141095818,0.1173927607,0.120109995,0.1232574884,0.1260173065,0.1288256468,0.1309935049,0.1332954808,0.135953154,0.1380587971,0.1404993225,0.1424370728,0.1432266276,0.1462679753,0.1475052457,0.1495265138,0.150978663,0.1526717374,0.1544596978,0.1555120797,0.1565477016,0.1580076577,0.1593740646,0.1611992751,0.1631452529,0.1645655682,0.165965457,0.1674458473,0.1694038864,0.1717504868,0.1728517425,0.1744519683,0.1771726119,0.178258478,0.1791136864,0.180958013,0.1829346551,0.1847320855,0.1862687096,0.1877371536,0.1892685493,0.191623636,0.1934072835,0.1948325579,0.1963166925,0.1982540468,0.1996979157,0.2026358865,0.2041395732,0.2054039224,0.2072398538,0.2079385822,0.2083026726,0.210189841,0.2114714263,0.2123151174,0.2131205451,0.214188112,0.2140262799,0.2143734941,0.2152736499,0.2159649144,0.2169506772,0.217899087,0.2182680097,0.2189130134,0.2181494783,0.2182189695,0.2182391428,0.2186280667,0.2198441025,0.2206825626,0.2206365506,0.2203816867,0.2199613777,0.2190104052,0.2193151926,0.2203786901,0.2208066073,0.2217051911,0.221822683,0.2220068409,0.2222974099,0.2216634069,0.2215691849,0.2216344207,0.2217212138,0.221987185,0.2224806831,0.2235806955,0.2244329497,0.2244744037,0.2243382844,0.2252711153,0.2244606372,0.2256405864,0.226914393,0.2270345951,0.2284369337,0.2291481839
207,26.6,44.5,0.1363245619,0.0866080947,0.07724177457,0.07474970795,0.07338641369,0.07296026431,0.07243124822,0.07323338505,0.07412325067,0.07556355375,0.07660454985,0.07885992531,0.08148671038,0.08328363275,0.08583968584,0.08895942771,0.09170764019,0.0931875076,0.09544490161,0.09817457376,0.1015676895,0.1042616645,0.1065129,0.1092787162,0.1124651811,0.1155071282,0.1182332483,0.121019402,0.1240128742,0.1263986879,0.1293628379,0.132128916,0.1341898938,0.1372996769,0.1390923075,0.1414393203,0.1436215976,0.145316631,0.1469800655,0.1483890617,0.1502286703,0.1519424488,0.1531322898,0.1546145243,0.1558185642,0.1577366799,0.1596249457,0.1607517976,0.1617982568,0.1638610851,0.1654198079,0.1670292407,0.1684700657,0.1697932729,0.171743029,0.1736975992,0.1749350087,0.1765694784,0.1787080482,0.1801108515,0.1821229968,0.1838754075,0.185899307,0.1867013348,0.1878231566,0.1897128893,0.1920594827,0.1941081478,0.1961026063,0.1974626635,0.1988501885,0.2010606376,0.2031705641,0.2051998156,0.2060557537,0.207613709,0.2094719924,0.2105658822,0.2105766059,0.2121203288,0.2134701529,0.2142261739,0.2147013014,0.215125092,0.2158796423,0.2160940237,0.2173874916,0.2179063905,0.2180552332,0.218842141,0.2193475953,0.2195851056,0.219732244,0.2205346784,0.2205171131,0.2205840157,0.2207229555,0.2211220392,0.2211146989,0.2218571714,0.2224241063,0.2226971676,0.223731543,0.2245857313,0.2247795428,0.2241983794,0.2240975675,0.2230953837,0.2228515552,0.222096797,0.2227583932,0.2243370875,0.2244854165,0.2248787908,0.2249866064,0.2257665207,0.2268635371,0.2280405235,0.2288475694,0.2284778836,0.2291777484,0.2283559922,0.2285161731,0.2278739338,0.2268839366
208,26.55,44.5,0.1326414814,0.0883885808,0.07725700993,0.07511888822,0.07434516411,0.0734269716,0.07448364367,0.07392978208,0.07442946496,0.07630669955,0.07716932711,0.0798377398,0.08156188424,0.08451805014,0.08654265386,0.08850787992,0.09070016593,0.09254627557,0.09627431425,0.09871547661,0.1014604675,0.1042942546,0.106897877,0.1101345951,0.1131327109,0.1152285499,0.1185245332,0.1215695522,0.1251562872,0.1278429448,0.1303532384,0.1328797381,0.1351066024,0.1376150128,0.1395570611,0.1429647045,0.1440069013,0.1454044046,0.1474117294,0.1495140135,0.1506156414,0.1527893734,0.1541914756,0.1557316891,0.1567390847,0.1583160951,0.1605940829,0.1616972449,0.1631654892,0.1654180264,0.1657508561,0.1675033504,0.1693448762,0.1703486428,0.1724649907,0.173913253,0.175820049,0.1771283097,0.1792028884,0.180519189,0.1821748257,0.1844290499,0.1862425632,0.1872355226,0.1889194104,0.1908432931,0.1926438614,0.1949276572,0.1970827326,0.1979968417,0.1998951319,0.2014355843,0.2024239424,0.2045165665,0.2074845491,0.2088769926,0.2097622222,0.2109387529,0.2119024395,0.2133411001,0.21415694,0.2141314492,0.2151849917,0.2158153333,0.2165691185,0.2176422336,0.2181402286,0.2184163951,0.2193303286,0.220090128,0.2205238201,0.220596643,0.2201689017,0.220891242,0.220992564,0.2214516319,0.2215712194,0.2215634693,0.2215477885,0.2215389848,0.2225328274,0.223653604,0.223593988,0.2242005634,0.2241030218,0.2239254859,0.2244281185,0.2252253366,0.2243124759,0.2242236317,0.2239572744,0.2240622788,0.2246768636,0.2268808161,0.2271508433,0.2283156464,0.227785748,0.2278478785,0.2273922147,0.228347812,0.2280700863,0.2290825129,0.2289513726,0.2276568311,0.2266857037
209,26.56,44.8,0.1344934007,0.08994758959,0.07881279504,0.07555020416,0.07432281119,0.07417882656,0.07391367499,0.07412175654,0.07482311492,0.07631504772,0.07802419698,0.0802968041,0.08154526289,0.08447056989,0.08683161894,0.08913307721,0.09080977741,0.09386410493,0.09686374568,0.09926432874,0.1021979903,0.1052313977,0.1076015663,0.1105670846,0.1134228696,0.1161557508,0.1190852024,0.1215770365,0.1242387154,0.1279814385,0.1308335101,0.1334207958,0.1358859792,0.1376223593,0.1403706371,0.1421141363,0.1444824716,0.1455776,0.1477013867,0.149438254,0.1514691437,0.1532886956,0.1545682391,0.1553507162,0.1570860702,0.1593725695,0.1603595046,0.1612115634,0.1637804015,0.1661187597,0.1666041603,0.1681212678,0.1696703414,0.1714120597,0.1734144844,0.1751183854,0.1765169711,0.1785993111,0.1802075877,0.1817581828,0.1825497844,0.1846424767,0.186790713,0.1873898936,0.1892175388,0.1917066682,0.1943579526,0.1960528074,0.1972115569,0.1988600749,0.2005604123,0.2027722917,0.2046019158,0.2061030759,0.2077514996,0.2096206606,0.2100250761,0.2111676362,0.2119354587,0.2127698464,0.2142925105,0.2146827065,0.2155330578,0.2167658268,0.2174815961,0.2176912996,0.2186589064,0.2196072388,0.2213239975,0.2222252185,0.2220505932,0.2218407555,0.2216897788,0.2212145323,0.2216297673,0.2221956705,0.2222384231,0.2224202151,0.2227372506,0.2221132249,0.2216612752,0.221678779,0.2229748263,0.2247259198,0.2253085577,0.2253559618,0.2253705665,0.2253860884,0.2258294675,0.2261235711,0.22611748,0.2260721449,0.2260900829,0.2259316173,0.2268488522,0.2271213851,0.2275434804,0.2276898319,0.2276329059,0.2274252999,0.2275645667,0.2286974254,0.2290665822,0.2289133154,0.2270694261
210,26.54,45.1,0.1333869721,0.08987499126,0.07879544429,0.07538192386,0.07435785385,0.07440205004,0.07461756277,0.0753118312,0.07535155926,0.07826562286,0.07887925551,0.08044749791,0.0829448795,0.08501472312,0.08740374388,0.09050772085,0.0917505405,0.09445301972,0.09691501461,0.09977679666,0.1016637444,0.1064245652,0.1078169428,0.1101504626,0.1141025012,0.1177175837,0.1202564096,0.1227635812,0.1259053497,0.1286428792,0.1318217415,0.1343023753,0.1366335521,0.1392622913,0.1413225061,0.1431487151,0.1452660437,0.1472782025,0.1483739046,0.150887747,0.1525897852,0.154276234,0.1557346719,0.1573465499,0.1578457418,0.1598148103,0.1610799591,0.1623114417,0.1649070386,0.1665144307,0.1673528446,0.169015386,0.1711224482,0.1718032564,0.1736051362,0.1756484705,0.1774263148,0.1787257164,0.1802830566,0.1819274592,0.1842247302,0.1854708355,0.1873253765,0.1894841512,0.1912546751,0.1922502384,0.1943496194,0.1960566509,0.1979489602,0.1992544041,0.2016814725,0.203510694,0.2050269528,0.2065025589,0.2078684013,0.2103848435,0.2119690553,0.2131560073,0.2139371252,0.2149454096,0.2155752551,0.216578039,0.217447696,0.2180303351,0.2186880783,0.2194596803,0.2200894911,0.2211820368,0.2218337793,0.2219092262,0.2224768438,0.2225248855,0.2227117214,0.2218001097,0.2224000119,0.2224232852,0.2230317559,0.2231842315,0.2241503869,0.225137857,0.2257928782,0.2249645863,0.224648986,0.2246528287,0.2246800223,0.2237919748,0.2240393433,0.224715579,0.2257942332,0.2271926471,0.2277696583,0.2285833608,0.2284122633,0.2288919688,0.2286549722,0.2284669173,0.2287714487,0.2288042348,0.2281344976,0.2280104366,0.2277272114,0.2280739385,0.2287372967,0.2293437108,0.2289198012
211,26.46,45.4,0.1328942108,0.09061202022,0.07892891014,0.07559274756,0.07479694242,0.07427940364,0.074365085,0.07535447729,0.07692966361,0.07743515638,0.07886074803,0.08107988591,0.08300716906,0.08583978833,0.08831865412,0.09018427169,0.09262309367,0.09416016786,0.0971661709,0.1003183695,0.1027168357,0.1059697061,0.108726619,0.1112229714,0.1138568016,0.1170001891,0.1203881302,0.1237355789,0.1267564057,0.1284869765,0.1318656472,0.1347560721,0.1365253339,0.1397195804,0.1419198312,0.1434918847,0.1446957687,0.1466734241,0.1493926888,0.1516182362,0.1536851342,0.1551390657,0.1562600697,0.1571283424,0.1590405417,0.1607153338,0.1619760947,0.1629774258,0.1650893027,0.1667517757,0.1683056723,0.1700779715,0.1716575727,0.1729817257,0.1746214775,0.1757778481,0.1778317373,0.1797704374,0.1814222064,0.1832670972,0.1839376091,0.1854853649,0.1876505466,0.1886987254,0.1907525185,0.1928740558,0.1946196611,0.196358062,0.1987037445,0.2006845419,0.2023369462,0.2038823246,0.2060958374,0.2074315355,0.2092220736,0.2107770631,0.2117697015,0.2124543293,0.2125844791,0.2140199745,0.2158145007,0.2169315693,0.2178375028,0.2175440069,0.2185684461,0.2190476894,0.2202703102,0.2216821296,0.2227516687,0.2230561519,0.2230888503,0.2228296377,0.2234093126,0.2228886709,0.2224910481,0.2235399691,0.2243183398,0.2241268086,0.224918727,0.2253641859,0.2261814519,0.2262977402,0.2261243778,0.2260813712,0.2268900629,0.2262130828,0.2255237943,0.2250043097,0.2258596073,0.2265504201,0.2264474625,0.2262688005,0.2259032668,0.2251596997,0.2245671267,0.2241685133,0.2250431918,0.2269376284,0.2283272997,0.2299908875,0.231751477,0.2325210121,0.2323766907,0.2320302059,0.2302585151
